owner,name,fullName,numberOfStars,location,country,languages,language,totalNumberOfCommits,ownerURL,languagesURL,contributorsURL
sebastianbergmann,phpunit,sebastianbergmann/phpunit,11009,"Siegburg, Germany",de,PHP,PHP,10883,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/phpunit/languages,https://api.github.com/repos/sebastianbergmann/phpunit/contributors
vurtun,nuklear,vurtun/nuklear,10678,Germany,de,"C,Python,Makefile,Shell",C,1709,https://api.github.com/users/vurtun,https://api.github.com/repos/vurtun/nuklear/languages,https://api.github.com/repos/vurtun/nuklear/contributors
phanan,htaccess,phanan/htaccess,10599,Munich,de,,,254,https://api.github.com/users/phanan,https://api.github.com/repos/phanan/htaccess/languages,https://api.github.com/repos/phanan/htaccess/contributors
nlohmann,json,nlohmann/json,10588,"Berlin, Germany",de,"C++,Makefile,CMake,HTML,Meson",C++,2763,https://api.github.com/users/nlohmann,https://api.github.com/repos/nlohmann/json/languages,https://api.github.com/repos/nlohmann/json/contributors
salomonelli,best-resume-ever,salomonelli/best-resume-ever,10569,"Stuttgart, Germany",de,"Vue,JavaScript,HTML",Vue,692,https://api.github.com/users/salomonelli,https://api.github.com/repos/salomonelli/best-resume-ever/languages,https://api.github.com/repos/salomonelli/best-resume-ever/contributors
explosion,spaCy,explosion/spaCy,10445,"Berlin, Germany",de,"Python,HTML,C++,C,CSS,JavaScript,Shell",Python,8839,https://api.github.com/users/explosion,https://api.github.com/repos/explosion/spaCy/languages,https://api.github.com/repos/explosion/spaCy/contributors
hdodenhof,CircleImageView,hdodenhof/CircleImageView,10388,"Hamburg, Germany",de,Java,Java,223,https://api.github.com/users/hdodenhof,https://api.github.com/repos/hdodenhof/CircleImageView/languages,https://api.github.com/repos/hdodenhof/CircleImageView/contributors
winterbe,java8-tutorial,winterbe/java8-tutorial,9827,"Hanover, Germany",de,"Java,JavaScript",Java,245,https://api.github.com/users/winterbe,https://api.github.com/repos/winterbe/java8-tutorial/languages,https://api.github.com/repos/winterbe/java8-tutorial/contributors
phanan,koel,phanan/koel,9380,Munich,de,"PHP,HTML,JavaScript",PHP,1439,https://api.github.com/users/phanan,https://api.github.com/repos/phanan/koel/languages,https://api.github.com/repos/phanan/koel/contributors
aFarkas,html5shiv,aFarkas/html5shiv,9082,Berlin,de,"JavaScript,HTML,CSS",JavaScript,374,https://api.github.com/users/aFarkas,https://api.github.com/repos/aFarkas/html5shiv/languages,https://api.github.com/repos/aFarkas/html5shiv/contributors
aFarkas,lazysizes,aFarkas/lazysizes,8956,Berlin,de,"JavaScript,HTML,CSS",JavaScript,763,https://api.github.com/users/aFarkas,https://api.github.com/repos/aFarkas/lazysizes/languages,https://api.github.com/repos/aFarkas/lazysizes/contributors
kamranahmedse,driver.js,kamranahmedse/driver.js,8651,"Berlin, Germany",de,"JavaScript,HTML,CSS",JavaScript,340,https://api.github.com/users/kamranahmedse,https://api.github.com/repos/kamranahmedse/driver.js/languages,https://api.github.com/repos/kamranahmedse/driver.js/contributors
carhartl,jquery-cookie,carhartl/jquery-cookie,8547,"Berlin, Germany",de,"JavaScript,HTML",JavaScript,337,https://api.github.com/users/carhartl,https://api.github.com/repos/carhartl/jquery-cookie/languages,https://api.github.com/repos/carhartl/jquery-cookie/contributors
h4cc,awesome-elixir,h4cc/awesome-elixir,8360,"Hamburg, Germany",de,Elixir,Elixir,1884,https://api.github.com/users/h4cc,https://api.github.com/repos/h4cc/awesome-elixir/languages,https://api.github.com/repos/h4cc/awesome-elixir/contributors
moklick,frontend-stuff,moklick/frontend-stuff,8178,Berlin,de,,,532,https://api.github.com/users/moklick,https://api.github.com/repos/moklick/frontend-stuff/languages,https://api.github.com/repos/moklick/frontend-stuff/contributors
CRYTEK,CRYENGINE,CRYTEK/CRYENGINE,8162,"Frankfurt am Main, Germany",de,"C++,C,CMake,Python,JavaScript,C#,Objective-C,Tcl,HTML,Java,Lua,Vim script,Batchfile,Shell,Objective-C++,Emacs Lisp,Makefile,CSS,Perl,M4,Fortran,HLSL",C++,3017,https://api.github.com/users/CRYTEK,https://api.github.com/repos/CRYTEK/CRYENGINE/languages,https://api.github.com/repos/CRYTEK/CRYENGINE/contributors
Intervention,image,Intervention/image,7696,"Kiel, Germany",de,PHP,PHP,703,https://api.github.com/users/Intervention,https://api.github.com/repos/Intervention/image/languages,https://api.github.com/repos/Intervention/image/contributors
julienschmidt,httprouter,julienschmidt/httprouter,7608,"Munich, Germany",de,Go,Go,307,https://api.github.com/users/julienschmidt,https://api.github.com/repos/julienschmidt/httprouter/languages,https://api.github.com/repos/julienschmidt/httprouter/contributors
nikic,PHP-Parser,nikic/PHP-Parser,7315,"Berlin, Germany",de,"PHP,Yacc,Shell",PHP,1232,https://api.github.com/users/nikic,https://api.github.com/repos/nikic/PHP-Parser/languages,https://api.github.com/repos/nikic/PHP-Parser/contributors
ory,editor,ory/editor,6960,Germany,de,"JavaScript,CSS,Shell",JavaScript,462,https://api.github.com/users/ory,https://api.github.com/repos/ory/editor/languages,https://api.github.com/repos/ory/editor/contributors
travis-ci,travis-ci,travis-ci/travis-ci,6940,"Berlin, Germany",de,,,3724,https://api.github.com/users/travis-ci,https://api.github.com/repos/travis-ci/travis-ci/languages,https://api.github.com/repos/travis-ci/travis-ci/contributors
aksakalli,gtop,aksakalli/gtop,6915,"Berlin, Germany",de,JavaScript,JavaScript,31,https://api.github.com/users/aksakalli,https://api.github.com/repos/aksakalli/gtop/languages,https://api.github.com/repos/aksakalli/gtop/contributors
pubkey,rxdb,pubkey/rxdb,6876,"Stuttgart, Germany",de,"JavaScript,HTML,TypeScript",JavaScript,2212,https://api.github.com/users/pubkey,https://api.github.com/repos/pubkey/rxdb/languages,https://api.github.com/repos/pubkey/rxdb/contributors
twostairs,paperwork,twostairs/paperwork,6572,"Berlin, Germany",de,Dockerfile,Dockerfile,1448,https://api.github.com/users/twostairs,https://api.github.com/repos/twostairs/paperwork/languages,https://api.github.com/repos/twostairs/paperwork/contributors
onurakpolat,awesome-bigdata,onurakpolat/awesome-bigdata,6461,Berlin,de,,,520,https://api.github.com/users/onurakpolat,https://api.github.com/repos/onurakpolat/awesome-bigdata/languages,https://api.github.com/repos/onurakpolat/awesome-bigdata/contributors
sharkdp,fd,sharkdp/fd,6130,"Stuttgart, Germany",de,"Rust,Shell",Rust,459,https://api.github.com/users/sharkdp,https://api.github.com/repos/sharkdp/fd/languages,https://api.github.com/repos/sharkdp/fd/contributors
JStumpp,awesome-android,JStumpp/awesome-android,5810,"Karlsruhe, Germany",de,,,607,https://api.github.com/users/JStumpp,https://api.github.com/repos/JStumpp/awesome-android/languages,https://api.github.com/repos/JStumpp/awesome-android/contributors
bjorn,tiled,bjorn/tiled,5637,Germany,de,"C++,XSLT,Java,Python,QML,QMake,C,Objective-C++",C++,3911,https://api.github.com/users/bjorn,https://api.github.com/repos/bjorn/tiled/languages,https://api.github.com/repos/bjorn/tiled/contributors
gka,chroma.js,gka/chroma.js,5506,Berlin,de,"CoffeeScript,JavaScript,HTML",CoffeeScript,474,https://api.github.com/users/gka,https://api.github.com/repos/gka/chroma.js/languages,https://api.github.com/repos/gka/chroma.js/contributors
schneiderandre,popping,schneiderandre/popping,5486,Germany,de,"Objective-C,Ruby",Objective-C,244,https://api.github.com/users/schneiderandre,https://api.github.com/repos/schneiderandre/popping/languages,https://api.github.com/repos/schneiderandre/popping/contributors
schachmat,wego,schachmat/wego,5416,Munich,de,Go,Go,242,https://api.github.com/users/schachmat,https://api.github.com/repos/schachmat/wego/languages,https://api.github.com/repos/schachmat/wego/contributors
medialize,URI.js,medialize/URI.js,5412,Germany,de,"JavaScript,HTML,CSS,PHP",JavaScript,750,https://api.github.com/users/medialize,https://api.github.com/repos/medialize/URI.js/languages,https://api.github.com/repos/medialize/URI.js/contributors
styleguidist,react-styleguidist,styleguidist/react-styleguidist,5411,"Berlin, Germany",de,JavaScript,JavaScript,1737,https://api.github.com/users/styleguidist,https://api.github.com/repos/styleguidist/react-styleguidist/languages,https://api.github.com/repos/styleguidist/react-styleguidist/contributors
tgalal,yowsup,tgalal/yowsup,5378,"Berlin, Germany",de,Python,Python,1184,https://api.github.com/users/tgalal,https://api.github.com/repos/tgalal/yowsup/languages,https://api.github.com/repos/tgalal/yowsup/contributors
kamranahmedse,git-standup,kamranahmedse/git-standup,5352,"Berlin, Germany",de,"Shell,Makefile",Shell,224,https://api.github.com/users/kamranahmedse,https://api.github.com/repos/kamranahmedse/git-standup/languages,https://api.github.com/repos/kamranahmedse/git-standup/contributors
amlcurran,ShowcaseView,amlcurran/ShowcaseView,5349,Berlin,de,Java,Java,596,https://api.github.com/users/amlcurran,https://api.github.com/repos/amlcurran/ShowcaseView/languages,https://api.github.com/repos/amlcurran/ShowcaseView/contributors
autumnai,leaf,autumnai/leaf,5311,Berlin,de,"Rust,Cap'n Proto,Shell",Rust,264,https://api.github.com/users/autumnai,https://api.github.com/repos/autumnai/leaf/languages,https://api.github.com/repos/autumnai/leaf/contributors
timgrossmann,InstaPy,timgrossmann/InstaPy,5286,"Stuttgart, Germany",de,"Python,Dockerfile,Shell,PowerShell",Python,1530,https://api.github.com/users/timgrossmann,https://api.github.com/repos/timgrossmann/InstaPy/languages,https://api.github.com/repos/timgrossmann/InstaPy/contributors
rse,es6-features,rse/es6-features,5104,Germany,de,"HTML,CSS,JavaScript,Makefile,Shell",HTML,464,https://api.github.com/users/rse,https://api.github.com/repos/rse/es6-features/languages,https://api.github.com/repos/rse/es6-features/contributors
brix,crypto-js,brix/crypto-js,4917,"Berlin, Germany",de,"JavaScript,HTML",JavaScript,92,https://api.github.com/users/brix,https://api.github.com/repos/brix/crypto-js/languages,https://api.github.com/repos/brix/crypto-js/contributors
sockeqwe,mosby,sockeqwe/mosby,4783,Munich,de,"Java,Shell",Java,686,https://api.github.com/users/sockeqwe,https://api.github.com/repos/sockeqwe/mosby/languages,https://api.github.com/repos/sockeqwe/mosby/contributors
dcodeIO,protobuf.js,dcodeIO/protobuf.js,4718,The web / Germany,de,"JavaScript,TypeScript",JavaScript,765,https://api.github.com/users/dcodeIO,https://api.github.com/repos/dcodeIO/protobuf.js/languages,https://api.github.com/repos/dcodeIO/protobuf.js/contributors
ory,hydra,ory/hydra,4656,Germany,de,"Go,Shell,Dockerfile",Go,1218,https://api.github.com/users/ory,https://api.github.com/repos/ory/hydra/languages,https://api.github.com/repos/ory/hydra/contributors
felixge,node-formidable,felixge/node-formidable,4546,"Berlin, Germany",de,"JavaScript,HTML",JavaScript,534,https://api.github.com/users/felixge,https://api.github.com/repos/felixge/node-formidable/languages,https://api.github.com/repos/felixge/node-formidable/contributors
electerious,Lychee,electerious/Lychee,4459,Germany,de,"PHP,JavaScript,HTML,CSS",PHP,1692,https://api.github.com/users/electerious,https://api.github.com/repos/electerious/Lychee/languages,https://api.github.com/repos/electerious/Lychee/contributors
Graylog2,graylog2-server,Graylog2/graylog2-server,4400,"Houston, TX & Germany",de,"Java,JavaScript,CSS,TypeScript,ANTLR,Shell,Ruby",Java,14242,https://api.github.com/users/Graylog2,https://api.github.com/repos/Graylog2/graylog2-server/languages,https://api.github.com/repos/Graylog2/graylog2-server/contributors
felixge,node-style-guide,felixge/node-style-guide,4400,"Berlin, Germany",de,JavaScript,JavaScript,80,https://api.github.com/users/felixge,https://api.github.com/repos/felixge/node-style-guide/languages,https://api.github.com/repos/felixge/node-style-guide/contributors
kay-is,react-from-zero,kay-is/react-from-zero,4393,"Stuttgart, Germany",de,HTML,HTML,38,https://api.github.com/users/kay-is,https://api.github.com/repos/kay-is/react-from-zero/languages,https://api.github.com/repos/kay-is/react-from-zero/contributors
magicmonty,bash-git-prompt,magicmonty/bash-git-prompt,4224,"Darmstadt, Germany",de,"Shell,Python,Ruby",Shell,684,https://api.github.com/users/magicmonty,https://api.github.com/repos/magicmonty/bash-git-prompt/languages,https://api.github.com/repos/magicmonty/bash-git-prompt/contributors
sebastianbergmann,php-code-coverage,sebastianbergmann/php-code-coverage,4157,"Siegburg, Germany",de,"PHP,HTML,CSS,JavaScript",PHP,1664,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/php-code-coverage/languages,https://api.github.com/repos/sebastianbergmann/php-code-coverage/contributors
mathiasbynens,jquery-placeholder,mathiasbynens/jquery-placeholder,4141,Germany,de,"JavaScript,HTML",JavaScript,264,https://api.github.com/users/mathiasbynens,https://api.github.com/repos/mathiasbynens/jquery-placeholder/languages,https://api.github.com/repos/mathiasbynens/jquery-placeholder/contributors
janhuenermann,neurojs,janhuenermann/neurojs,4130,"Munich, Germany",de,JavaScript,JavaScript,34,https://api.github.com/users/janhuenermann,https://api.github.com/repos/janhuenermann/neurojs/languages,https://api.github.com/repos/janhuenermann/neurojs/contributors
pkluz,PKRevealController,pkluz/PKRevealController,3972,"Munich, Germany",de,"Objective-C,Ruby",Objective-C,371,https://api.github.com/users/pkluz,https://api.github.com/repos/pkluz/PKRevealController/languages,https://api.github.com/repos/pkluz/PKRevealController/contributors
SirVer,ultisnips,SirVer/ultisnips,3897,Germany,de,"Python,Vim script,Makefile,Shell",Python,1561,https://api.github.com/users/SirVer,https://api.github.com/repos/SirVer/ultisnips/languages,https://api.github.com/repos/SirVer/ultisnips/contributors
wbkd,awesome-d3,wbkd/awesome-d3,3878,Berlin,de,,,347,https://api.github.com/users/wbkd,https://api.github.com/repos/wbkd/awesome-d3/languages,https://api.github.com/repos/wbkd/awesome-d3/contributors
manuelkiessling,nodebeginner.org,manuelkiessling/nodebeginner.org,3819,"Cologne, Germany",de,"HTML,CSS,JavaScript,PHP",HTML,563,https://api.github.com/users/manuelkiessling,https://api.github.com/repos/manuelkiessling/nodebeginner.org/languages,https://api.github.com/repos/manuelkiessling/nodebeginner.org/contributors
SwiftyBeaver,SwiftyBeaver,SwiftyBeaver/SwiftyBeaver,3760,Berlin,de,"Swift,Ruby,Shell",Swift,555,https://api.github.com/users/SwiftyBeaver,https://api.github.com/repos/SwiftyBeaver/SwiftyBeaver/languages,https://api.github.com/repos/SwiftyBeaver/SwiftyBeaver/contributors
0nn0,terminal-mac-cheatsheet,0nn0/terminal-mac-cheatsheet,3728,Berlin,de,,,81,https://api.github.com/users/0nn0,https://api.github.com/repos/0nn0/terminal-mac-cheatsheet/languages,https://api.github.com/repos/0nn0/terminal-mac-cheatsheet/contributors
qvacua,vimr,qvacua/vimr,3726,"Munich, Germany",de,"Swift,Objective-C,CSS,Shell,Python,HTML,Groovy,Makefile,Ruby,Vim script",Swift,2685,https://api.github.com/users/qvacua,https://api.github.com/repos/qvacua/vimr/languages,https://api.github.com/repos/qvacua/vimr/contributors
RasaHQ,rasa_nlu,RasaHQ/rasa_nlu,3675,Berlin,de,"Python,Shell,Makefile",Python,2765,https://api.github.com/users/RasaHQ,https://api.github.com/repos/RasaHQ/rasa_nlu/languages,https://api.github.com/repos/RasaHQ/rasa_nlu/contributors
sebastianbergmann,diff,sebastianbergmann/diff,3671,"Siegburg, Germany",de,PHP,PHP,271,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/diff/languages,https://api.github.com/repos/sebastianbergmann/diff/contributors
mre,awesome-static-analysis,mre/awesome-static-analysis,3669,"DÌ_sseldorf, Germany",de,Rust,Rust,503,https://api.github.com/users/mre,https://api.github.com/repos/mre/awesome-static-analysis/languages,https://api.github.com/repos/mre/awesome-static-analysis/contributors
jayfk,statuspage,jayfk/statuspage,3556,Germany,de,"Python,HTML,Makefile",Python,288,https://api.github.com/users/jayfk,https://api.github.com/repos/jayfk/statuspage/languages,https://api.github.com/repos/jayfk/statuspage/contributors
nisrulz,android-tips-tricks,nisrulz/android-tips-tricks,3539,"Berlin, Germany",de,Java,Java,341,https://api.github.com/users/nisrulz,https://api.github.com/repos/nisrulz/android-tips-tricks/languages,https://api.github.com/repos/nisrulz/android-tips-tricks/contributors
sebastianbergmann,php-timer,sebastianbergmann/php-timer,3531,"Siegburg, Germany",de,PHP,PHP,91,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/php-timer/languages,https://api.github.com/repos/sebastianbergmann/php-timer/contributors
aleju,imgaug,aleju/imgaug,3517,Germany,de,Python,Python,701,https://api.github.com/users/aleju,https://api.github.com/repos/aleju/imgaug/languages,https://api.github.com/repos/aleju/imgaug/contributors
openhab,openhab1-addons,openhab/openhab1-addons,3488,Germany,de,"Java,XSLT,HTML,C,C++,Python,Perl,Shell",Java,9518,https://api.github.com/users/openhab,https://api.github.com/repos/openhab/openhab1-addons/languages,https://api.github.com/repos/openhab/openhab1-addons/contributors
sharkdp,bat,sharkdp/bat,3468,"Stuttgart, Germany",de,"Rust,Shell,Python",Rust,353,https://api.github.com/users/sharkdp,https://api.github.com/repos/sharkdp/bat/languages,https://api.github.com/repos/sharkdp/bat/contributors
colszowka,simplecov,colszowka/simplecov,3464,"Hamburg, Germany",de,"Ruby,Gherkin",Ruby,1202,https://api.github.com/users/colszowka,https://api.github.com/repos/colszowka/simplecov/languages,https://api.github.com/repos/colszowka/simplecov/contributors
burnash,gspread,burnash/gspread,3455,Berlin,de,"Python,Makefile",Python,675,https://api.github.com/users/burnash,https://api.github.com/repos/burnash/gspread/languages,https://api.github.com/repos/burnash/gspread/contributors
k0shk0sh,FastHub,k0shk0sh/FastHub,3400,"Dresden, Germany",de,"Java,Kotlin,CSS,HTML,JavaScript",Java,1881,https://api.github.com/users/k0shk0sh,https://api.github.com/repos/k0shk0sh/FastHub/languages,https://api.github.com/repos/k0shk0sh/FastHub/contributors
sebastianbergmann,comparator,sebastianbergmann/comparator,3397,"Siegburg, Germany",de,PHP,PHP,247,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/comparator/languages,https://api.github.com/repos/sebastianbergmann/comparator/contributors
sebastianbergmann,php-token-stream,sebastianbergmann/php-token-stream,3396,"Siegburg, Germany",de,PHP,PHP,388,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/php-token-stream/languages,https://api.github.com/repos/sebastianbergmann/php-token-stream/contributors
sebastianbergmann,php-file-iterator,sebastianbergmann/php-file-iterator,3396,"Siegburg, Germany",de,PHP,PHP,234,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/php-file-iterator/languages,https://api.github.com/repos/sebastianbergmann/php-file-iterator/contributors
typhoeus,typhoeus,typhoeus/typhoeus,3352,Berlin,de,Ruby,Ruby,1466,https://api.github.com/users/typhoeus,https://api.github.com/repos/typhoeus/typhoeus/languages,https://api.github.com/repos/typhoeus/typhoeus/contributors
InterNations,antwort,InterNations/antwort,3351,Munich,de,"HTML,CSS",HTML,62,https://api.github.com/users/InterNations,https://api.github.com/repos/InterNations/antwort/languages,https://api.github.com/repos/InterNations/antwort/contributors
sebastianbergmann,version,sebastianbergmann/version,3341,"Siegburg, Germany",de,PHP,PHP,31,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/version/languages,https://api.github.com/repos/sebastianbergmann/version/contributors
sebastianbergmann,php-text-template,sebastianbergmann/php-text-template,3339,"Siegburg, Germany",de,PHP,PHP,50,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/php-text-template/languages,https://api.github.com/repos/sebastianbergmann/php-text-template/contributors
sebastianbergmann,exporter,sebastianbergmann/exporter,3325,"Siegburg, Germany",de,PHP,PHP,215,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/exporter/languages,https://api.github.com/repos/sebastianbergmann/exporter/contributors
sebastianbergmann,environment,sebastianbergmann/environment,3314,"Siegburg, Germany",de,PHP,PHP,95,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/environment/languages,https://api.github.com/repos/sebastianbergmann/environment/contributors
sebastianbergmann,phpunit-mock-objects,sebastianbergmann/phpunit-mock-objects,3302,"Siegburg, Germany",de,PHP,PHP,1108,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/phpunit-mock-objects/languages,https://api.github.com/repos/sebastianbergmann/phpunit-mock-objects/contributors
sigalor,whatsapp-web-reveng,sigalor/whatsapp-web-reveng,3298,"Munich, Germany",de,"JavaScript,Python,HTML,C,CSS",JavaScript,75,https://api.github.com/users/sigalor,https://api.github.com/repos/sigalor/whatsapp-web-reveng/languages,https://api.github.com/repos/sigalor/whatsapp-web-reveng/contributors
svenfuchs,rails-i18n,svenfuchs/rails-i18n,3289,Germany/Berlin,de,Ruby,Ruby,1795,https://api.github.com/users/svenfuchs,https://api.github.com/repos/svenfuchs/rails-i18n/languages,https://api.github.com/repos/svenfuchs/rails-i18n/contributors
dejan,rails_panel,dejan/rails_panel,3282,Berlin,de,"Ruby,HTML,JavaScript,CSS,Makefile,CoffeeScript",Ruby,414,https://api.github.com/users/dejan,https://api.github.com/repos/dejan/rails_panel/languages,https://api.github.com/repos/dejan/rails_panel/contributors
spacehuhn,esp8266_deauther,spacehuhn/esp8266_deauther,3278,Germany,de,"C,C++,Python,HTML,JavaScript,CSS,Shell",C,625,https://api.github.com/users/spacehuhn,https://api.github.com/repos/spacehuhn/esp8266_deauther/languages,https://api.github.com/repos/spacehuhn/esp8266_deauther/contributors
sebastianbergmann,global-state,sebastianbergmann/global-state,3250,"Siegburg, Germany",de,PHP,PHP,46,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/global-state/languages,https://api.github.com/repos/sebastianbergmann/global-state/contributors
sebastianbergmann,recursion-context,sebastianbergmann/recursion-context,3246,"Siegburg, Germany",de,PHP,PHP,29,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/recursion-context/languages,https://api.github.com/repos/sebastianbergmann/recursion-context/contributors
phw,peek,phw/peek,3214,Germany,de,"Vala,CMake,Meson,Python,Shell,CSS",Vala,1210,https://api.github.com/users/phw,https://api.github.com/repos/phw/peek/languages,https://api.github.com/repos/phw/peek/contributors
jopohl,urh,jopohl/urh,3212,"Stralsund, Germany",de,"Python,C,Dockerfile,Shell",Python,2661,https://api.github.com/users/jopohl,https://api.github.com/repos/jopohl/urh/languages,https://api.github.com/repos/jopohl/urh/contributors
agentejo,cockpit,agentejo/cockpit,3207,"Hamburg, Germany",de,"JavaScript,PHP,CSS,Hack,Dockerfile",JavaScript,1821,https://api.github.com/users/agentejo,https://api.github.com/repos/agentejo/cockpit/languages,https://api.github.com/repos/agentejo/cockpit/contributors
svenstaro,genact,svenstaro/genact,3193,"Germany, Hamburg",de,"Rust,HTML,Makefile,CSS",Rust,313,https://api.github.com/users/svenstaro,https://api.github.com/repos/svenstaro/genact/languages,https://api.github.com/repos/svenstaro/genact/contributors
sebastianbergmann,code-unit-reverse-lookup,sebastianbergmann/code-unit-reverse-lookup,3176,"Siegburg, Germany",de,PHP,PHP,19,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/code-unit-reverse-lookup/languages,https://api.github.com/repos/sebastianbergmann/code-unit-reverse-lookup/contributors
kikoso,android-stackblur,kikoso/android-stackblur,3167,"Munich, Germany",de,"Java,Makefile,C,RenderScript",Java,72,https://api.github.com/users/kikoso,https://api.github.com/repos/kikoso/android-stackblur/languages,https://api.github.com/repos/kikoso/android-stackblur/contributors
mixn,carbon-now-cli,mixn/carbon-now-cli,3163,Munich,de,"JavaScript,HTML,Rust",JavaScript,244,https://api.github.com/users/mixn,https://api.github.com/repos/mixn/carbon-now-cli/languages,https://api.github.com/repos/mixn/carbon-now-cli/contributors
sebastianbergmann,object-enumerator,sebastianbergmann/object-enumerator,3145,"Siegburg, Germany",de,PHP,PHP,37,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/object-enumerator/languages,https://api.github.com/repos/sebastianbergmann/object-enumerator/contributors
SaschaWillems,Vulkan,SaschaWillems/Vulkan,3144,Germany,de,"C++,Java,CMake,Objective-C++,C,Objective-C,Python",C++,1570,https://api.github.com/users/SaschaWillems,https://api.github.com/repos/SaschaWillems/Vulkan/languages,https://api.github.com/repos/SaschaWillems/Vulkan/contributors
gaubert,gmvault,gaubert/gmvault,3142,"Frankfurt, Germany",de,"Python,NSIS,Makefile,Shell,HTML,Batchfile,CSS",Python,1195,https://api.github.com/users/gaubert,https://api.github.com/repos/gaubert/gmvault/languages,https://api.github.com/repos/gaubert/gmvault/contributors
alexaubry,BulletinBoard,alexaubry/BulletinBoard,3129,"Berlin, Germany",de,"Swift,Objective-C,Ruby,Shell",Swift,371,https://api.github.com/users/alexaubry,https://api.github.com/repos/alexaubry/BulletinBoard/languages,https://api.github.com/repos/alexaubry/BulletinBoard/contributors
sebastianbergmann,resource-operations,sebastianbergmann/resource-operations,3119,"Siegburg, Germany",de,PHP,PHP,4,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/resource-operations/languages,https://api.github.com/repos/sebastianbergmann/resource-operations/contributors
visit1985,mdp,visit1985/mdp,3079,"Munich, Germany",de,"C,Roff,Makefile,GDB",C,375,https://api.github.com/users/visit1985,https://api.github.com/repos/visit1985/mdp/languages,https://api.github.com/repos/visit1985/mdp/contributors
oarriaga,face_classification,oarriaga/face_classification,3067,"Bremen, Germany",de,Python,Python,237,https://api.github.com/users/oarriaga,https://api.github.com/repos/oarriaga/face_classification/languages,https://api.github.com/repos/oarriaga/face_classification/contributors
nikic,FastRoute,nikic/FastRoute,3056,"Berlin, Germany",de,"PHP,Hack",PHP,207,https://api.github.com/users/nikic,https://api.github.com/repos/nikic/FastRoute/languages,https://api.github.com/repos/nikic/FastRoute/contributors
blueimp,JavaScript-Load-Image,blueimp/JavaScript-Load-Image,3046,"Freiburg, Germany",de,"JavaScript,HTML,CSS",JavaScript,294,https://api.github.com/users/blueimp,https://api.github.com/repos/blueimp/JavaScript-Load-Image/languages,https://api.github.com/repos/blueimp/JavaScript-Load-Image/contributors
sebastianbergmann,object-reflector,sebastianbergmann/object-reflector,3046,"Siegburg, Germany",de,PHP,PHP,11,https://api.github.com/users/sebastianbergmann,https://api.github.com/repos/sebastianbergmann/object-reflector/languages,https://api.github.com/repos/sebastianbergmann/object-reflector/contributors
davidstutz,bootstrap-multiselect,davidstutz/bootstrap-multiselect,3035,"SaarbrÌ_cken, Germany",de,"HTML,JavaScript,TypeScript,PHP",HTML,786,https://api.github.com/users/davidstutz,https://api.github.com/repos/davidstutz/bootstrap-multiselect/languages,https://api.github.com/repos/davidstutz/bootstrap-multiselect/contributors
rastapasta,mapscii,rastapasta/mapscii,3029,Germany,de,"CoffeeScript,JavaScript,Shell",CoffeeScript,251,https://api.github.com/users/rastapasta,https://api.github.com/repos/rastapasta/mapscii/languages,https://api.github.com/repos/rastapasta/mapscii/contributors
spadgos,sublime-jsdocs,spadgos/sublime-jsdocs,3028,"Berlin, Germany",de,"Python,JavaScript",Python,615,https://api.github.com/users/spadgos,https://api.github.com/repos/spadgos/sublime-jsdocs/languages,https://api.github.com/repos/spadgos/sublime-jsdocs/contributors
marcj,css-element-queries,marcj/css-element-queries,3010,"Hamburg, Germany",de,"JavaScript,HTML,CSS",JavaScript,246,https://api.github.com/users/marcj,https://api.github.com/repos/marcj/css-element-queries/languages,https://api.github.com/repos/marcj/css-element-queries/contributors
BonsaiDen,JavaScript-Garden,BonsaiDen/JavaScript-Garden,3005,"Mainz, Germany",de,"CSS,JavaScript,HTML,Shell",CSS,1115,https://api.github.com/users/BonsaiDen,https://api.github.com/repos/BonsaiDen/JavaScript-Garden/languages,https://api.github.com/repos/BonsaiDen/JavaScript-Garden/contributors
